label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
8,0.0,0.0,0.0,0.12763601425433385,-0.08562801643359085,-0.06813256031906952,0.23375488144717352,-0.29277767087646583,-0.09437916711298844,0.20817208262950565,-0.4887107078946601,-0.11826527274335853,0.06411100049465987,-0.5238429007457923,-0.12675247567289882,0.16628379970897347,-0.502812808445342,-0.030008033794450106,0.1770180172236043,-0.6407599077028278,-0.09266737844060112,0.13901194559331484,-0.4986575344172143,-0.12145331298880685,0.1201799919425185,-0.4164623066884636,-0.1282190405666027,0.06609068895400581,-0.5369590907436976,-0.029503556122819685,0.06364341743425268,-0.6534072034146938,-0.10388122590113405,0.05246462886905806,-0.47814773644758163,-0.12259962741219047,0.05699084862850716,-0.4004117248484797,-0.11567225029943719,-0.034468909365134054,-0.5460137593461705,-0.04261430658314183,-0.033196627134306544,-0.6822495780312012,-0.11818870536160403,-0.015889956700051566,-0.5053993321272243,-0.11667269906640977,-0.00759396324831237,-0.3856026114369689,-0.09243121850909955,-0.132061466323956,-0.5393229683132492,-0.06196423533441905,-0.14703022145617506,-0.7387015129249149,-0.09175960054517726,-0.14480690727438478,-0.8666769379341182,-0.09297070590510706,-0.13400398153663187,-1.0,-0.08796730655265583
8,0.0,0.0,0.0,0.12645909741855288,-0.08711339646800266,-0.0701197909925401,0.23588867444782224,-0.29537046564684183,-0.09671105981843842,0.2100015075231682,-0.4919187998075914,-0.12059795563734318,0.0661513718003213,-0.527767256204543,-0.12876349639034904,0.16999971366212158,-0.5061869247664875,-0.03101804108893397,0.17807764515728775,-0.6438188216032646,-0.09443931523496393,0.13863362179368585,-0.5017979796051597,-0.1240906240148024,0.11989653396496767,-0.4211452286107239,-0.13161459304481127,0.0691721710438663,-0.5404704596716633,-0.029858993733748045,0.06468333449481042,-0.6551941495026284,-0.10492368615522119,0.053058670369795564,-0.48148407222670325,-0.12433220525624578,0.05778749467038915,-0.40620322902833267,-0.11811291221531528,-0.031181671970018986,-0.5487572609206194,-0.0425175181954361,-0.03416383521215872,-0.6858847323989479,-0.11885440801301272,-0.016918253935151922,-0.5115126785574899,-0.11776070191570256,-0.007625936040485823,-0.3943011178813821,-0.0938236152506406,-0.12836291744042178,-0.541525595141513,-0.06168263375630467,-0.1441480447895201,-0.7414055162796158,-0.09226836093095914,-0.14288560854055676,-0.8678357837884907,-0.09364990033569276,-0.13314652510679814,-1.0,-0.08856942958576078
8,0.0,0.0,0.0,0.1273532730084866,-0.08491639342579704,-0.0726700817347869,0.23283207812280826,-0.29868496992310833,-0.09994822008348829,0.20595940113075534,-0.49273164812207926,-0.12401389487198157,0.06238010759097743,-0.518544192647906,-0.13231822473641253,0.16592944924693948,-0.5149950220553345,-0.033817617560066425,0.17306601652051273,-0.6515736121298156,-0.09507146599290207,0.1362806108068376,-0.5051559821788791,-0.123142302224444,0.11784583293528199,-0.42399706192047343,-0.13048737767787383,0.06285691389537394,-0.545743534922328,-0.031695604984801826,0.05408491481437912,-0.6650428803285259,-0.10621668999514852,0.044805120637850644,-0.48859494057652575,-0.12481167531133025,0.04797630693088328,-0.40689506524226127,-0.11795036383674014,-0.03914483042486093,-0.5493857376819227,-0.04325474893490816,-0.04386565365558518,-0.6909920123923584,-0.11871372599293892,-0.023612340355090754,-0.5161052234601071,-0.11656832790079576,-0.013146747913881951,-0.393604360905857,-0.09199106665989139,-0.136034740079705,-0.5389119210392443,-0.06151042425896144,-0.1506894117814252,-0.738713829632969,-0.0913182694102749,-0.14814063305560535,-0.8670883510831339,-0.09242301816947318,-0.13827724954280018,-1.0,-0.08745684233630893
8,0.0,0.0,0.0,0.12884198886355885,-0.0862933110616759,-0.06935409658946629,0.23726211634902478,-0.30321453876579446,-0.0951772379010592,0.20776133490309323,-0.4989466326694925,-0.11863806205912322,0.05935281657156198,-0.5170206128756619,-0.12680495617999096,0.16791671331019814,-0.5083957700474117,-0.0296313278049405,0.17859599317519284,-0.6484964465831279,-0.08897744312822314,0.13981123510452767,-0.5082015404767207,-0.11674986847418473,0.11931555336595252,-0.4284468104289206,-0.12491864091311364,0.06545306868941891,-0.5419463036603481,-0.029540571823424327,0.06292716561706144,-0.6642020071526352,-0.10405982861906424,0.05115409767306413,-0.49345531650299107,-0.12523866858032856,0.051978392222733025,-0.4133396869150557,-0.12010371610292384,-0.03633011625295987,-0.5484825224226885,-0.04268750434465933,-0.037972340396771644,-0.695180180079684,-0.11668643217774369,-0.01932662970092977,-0.5246716831265291,-0.11737566007451697,-0.010552899407849158,-0.403649731116719,-0.095404235509542,-0.13392699776596623,-0.5405181913709839,-0.06238381410749059,-0.15132714572165407,-0.7375692090486308,-0.09198897754314397,-0.15089688785171465,-0.8658347429194463,-0.0956059455434285,-0.14230354171060344,-1.0,-0.09315215676099986
8,0.0,0.0,0.0,0.12432453377353964,-0.08761611874193645,-0.07268972746011085,0.23137608871411217,-0.30212119128634707,-0.10016820040904123,0.20535882375887668,-0.4963337378183199,-0.124997222765654,0.059188904317099875,-0.515495262750638,-0.13379988382110802,0.16179421207685799,-0.5087506136747411,-0.029335486512653143,0.17355282677861955,-0.645105194581371,-0.09102746376973352,0.1362750624894731,-0.5031644937938452,-0.11981515298801464,0.11673290592129751,-0.42478099166707,-0.12771603181329733,0.05985649371921923,-0.5422161906803371,-0.0281814114742736,0.059325305474011304,-0.6595237949241548,-0.10385986249529922,0.048374856211262494,-0.4878419014699622,-0.12479999230275506,0.05071285423367403,-0.41307841168256665,-0.118893629772616,-0.041105150745131276,-0.5490216364459717,-0.041189263200410345,-0.041334573446641314,-0.6909567272385218,-0.11686321114043977,-0.02305773167550589,-0.5204871145590981,-0.11724488649629283,-0.01465904733674621,-0.4033835575744,-0.09424642670084368,-0.13766679787096778,-0.542343915914786,-0.061142555752124385,-0.15670979535129723,-0.7406361029791552,-0.0909050549840117,-0.15607436557153911,-0.8673501032173843,-0.09368608768232405,-0.14625817901389596,-1.0,-0.09003592161994951
8,0.0,0.0,0.0,0.12492116506171165,-0.07717960020448832,-0.07483910997330133,0.23522421986666528,-0.29961749731348264,-0.10066156247671816,0.209199561289111,-0.5022491105801834,-0.12376970327630919,0.059048542499139274,-0.520157226470803,-0.13052696274171832,0.17404817734144332,-0.508065681436426,-0.02531863212533213,0.184335452117393,-0.6511974564158207,-0.08531635641040552,0.14158089807927052,-0.5131044664002754,-0.11454155698631138,0.12025829690450604,-0.43608136235119827,-0.12376024014941167,0.0692771964235412,-0.5459706152385523,-0.022835610735568022,0.06600812215046584,-0.6664512670972049,-0.0980008018010721,0.04800069640789158,-0.5036802679214181,-0.12102273930172416,0.04721312950578514,-0.43217782658139364,-0.11665679814688687,-0.033202941606067876,-0.5542639985811015,-0.03470802651129338,-0.036068516625108245,-0.6996820519775897,-0.10891415900876336,-0.027516849419399265,-0.5395664013187409,-0.11046079747134513,-0.024357778902231637,-0.42847473630397814,-0.08903006723420129,-0.13082191780821917,-0.5486194430823482,-0.0540218854195762,-0.14788997537793822,-0.743375908981836,-0.08350710598786591,-0.14841482435914824,-0.8697622692985842,-0.08658721930412377,-0.13874786121920937,-1.0,-0.0832785400925514
8,0.0,0.0,0.0,0.12700173191991662,-0.07472714289149597,-0.0767401099872946,0.23262401550311412,-0.3013080621839233,-0.1033329205462034,0.20304375907650454,-0.5047357266901772,-0.12696269998910337,0.05380485240780258,-0.519553626785634,-0.13398014001229322,0.16482135034340423,-0.5062165887921309,-0.02970290177502489,0.1765853889318137,-0.6507125807540988,-0.09039843598449467,0.13965107276572922,-0.5063632243298939,-0.1179132975354543,0.1210752122686635,-0.4321308783599403,-0.1259826792771604,0.06146956515375037,-0.5431508396126103,-0.025747952962851157,0.05757320276061657,-0.6612571396608092,-0.10322721586181222,0.044911838323472245,-0.488923658559281,-0.12476943193254439,0.04466287156817951,-0.41487480304834634,-0.11917636273573075,-0.039765153123049436,-0.5517145118474196,-0.03628479700406385,-0.04027831215961474,-0.7000456373705765,-0.1136797844929943,-0.02910748097397363,-0.529804261160768,-0.11450574477279896,-0.026651662444469305,-0.41172318451612366,-0.09179634184082007,-0.13654454270100047,-0.5492011891854592,-0.053951242715457925,-0.15239072123773986,-0.7432563335574252,-0.08588183761269805,-0.1503027984647442,-0.8681593606795106,-0.09067945475907115,-0.1396400947040785,-1.0,-0.08826289260180885
8,0.0,0.0,0.0,0.1295970775261908,-0.07614336523303832,-0.07359719347485313,0.2388538341282918,-0.3055961436529811,-0.09742691725961629,0.2073952556232672,-0.509782550762189,-0.11863439798948922,0.05530197032205873,-0.5203954835328005,-0.12359627791288283,0.17062013955126346,-0.5097940606841014,-0.026062822297528727,0.18237157363194606,-0.6539834302902561,-0.08482876002427338,0.1423638044346552,-0.510652857812245,-0.11181632244189323,0.12261284383030582,-0.4338039866838051,-0.11984072445730672,0.06578796696521616,-0.5468452840874348,-0.023449698076369502,0.059564238280234556,-0.6661800236803563,-0.09922097728974481,0.0452720543346791,-0.49513578274499215,-0.12049693715020009,0.04605250551707834,-0.4169126530991282,-0.11484090593476869,-0.03650554846903324,-0.5545507844240674,-0.03498172018326725,-0.03985310462159333,-0.7017811277172981,-0.11028418670721524,-0.028535843106684878,-0.5354713885249348,-0.11122411734031654,-0.023859087165096424,-0.41794475302879347,-0.08909224600685611,-0.13347906028027315,-0.5500428188714326,-0.05355335931059282,-0.14866967210782966,-0.74329506175302,-0.08373123011237332,-0.1472531669452046,-0.8688883213857946,-0.08778773369238412,-0.13697689939053,-1.0,-0.08526903088674256
8,0.0,0.0,0.0,0.13060621043698548,-0.08007994933954808,-0.07479915403782864,0.23966141462514534,-0.300541464181339,-0.10065295857864798,0.21289044416835096,-0.5057699447206754,-0.12348083668520447,0.06294545524153501,-0.5220826258636295,-0.1305616404576007,0.17064266919013987,-0.5095413512813498,-0.029429271552132884,0.18013219325613336,-0.6530356749641865,-0.08905273698474754,0.1381121064338279,-0.5111627097195431,-0.11719346623533773,0.11781387336423607,-0.4276306511360382,-0.12556972250815618,0.06750364581020588,-0.545157716857505,-0.026134835298110254,0.059424199637391796,-0.6693185359254407,-0.10223248412002425,0.044124297809596966,-0.49583617807883285,-0.12366224821634318,0.04454737977616112,-0.4074776775104914,-0.1178694093441607,-0.03359679702600333,-0.5529570616729539,-0.03684037412340084,-0.03865743812344852,-0.6994612704204762,-0.11222685149138045,-0.02565466693005657,-0.5347821166937935,-0.1136667251501722,-0.01925263853264913,-0.4128343718092243,-0.09154724727160336,-0.1300708144672937,-0.5473474818158746,-0.05465196702505167,-0.14636949705333632,-0.7441404970698742,-0.0844505974583311,-0.14440611805953177,-0.871993158807573,-0.08856292585067302,-0.13339237902935439,-1.0,-0.08601354447620224
8,0.0,0.0,0.0,0.12977654394029037,-0.08623869554193134,-0.07360290317289993,0.2368190181456463,-0.2999924582767162,-0.0997450597806848,0.20797803798167883,-0.49905481402500473,-0.12330867031569205,0.060509066321654495,-0.52134307689307,-0.1317695329978149,0.17149293613590705,-0.5067935323221356,-0.027038572598363644,0.18263212644089175,-0.6461169877316967,-0.08766108984355417,0.13448043377911853,-0.5122322850771401,-0.1177912577119121,0.11046173550656326,-0.4284109719070808,-0.12697521562129438,0.06868800020804754,-0.5436379712764366,-0.024401175890715946,0.060902016110681294,-0.6650924836325101,-0.10204326179484503,0.04103055048078486,-0.49806645818569545,-0.12613392338601861,0.0409066971803057,-0.4094734446821099,-0.12148896138720189,-0.03234918178803857,-0.5520744290070281,-0.03563481246417298,-0.03744316076223417,-0.6911672117078752,-0.11312358927467418,-0.027431783162452622,-0.5221175338564862,-0.11600713629016722,-0.02090923275968559,-0.39411628557125306,-0.093361121050685,-0.12866700040959358,-0.5449348876218216,-0.05370580137263856,-0.14654797121142182,-0.7404856609735324,-0.08390800976475617,-0.14713050432023717,-0.870871979247258,-0.08747950335104063,-0.13703174675413332,-1.0,-0.08381000799635209
8,0.0,0.0,0.0,0.1287761724333864,-0.08011153337889707,-0.07369732185133603,0.23837586136095745,-0.2983011717909429,-0.09895805331800983,0.2075271532953197,-0.498865535671966,-0.12127608542149436,0.058416152300895086,-0.5204791512166581,-0.12785417124623216,0.17364812371462635,-0.5064320921671475,-0.02815787017619387,0.18492313650509193,-0.646678541271737,-0.08827210928041741,0.1392074427920308,-0.5107451591559616,-0.11686117654074511,0.11668979895802158,-0.4307308359111107,-0.1253009045704112,0.07058416152300895,-0.5443348295993308,-0.02542773078088503,0.06488043153512323,-0.6644359385216636,-0.10070627829211092,0.04665495905363793,-0.4992494443188399,-0.12226029747041144,0.04685288355887209,-0.4189319396679385,-0.11693123694860197,-0.0306441644458023,-0.5533616146901774,-0.036783566124179566,-0.0350003854660856,-0.6923796339967071,-0.11267601420760845,-0.024195200025749652,-0.5234718995223595,-0.11404816639844453,-0.018644358606497272,-0.40121555497122763,-0.09166378091574624,-0.12713482669211176,-0.5475722255721576,-0.05510556330443675,-0.14566224760731986,-0.7415714660612037,-0.0849751088295389,-0.1463057942690927,-0.8695611319360859,-0.08839462779382137,-0.13676239377294463,-1.0,-0.08527219026723136
8,0.0,0.0,0.0,0.1314734436176617,-0.08357891139679016,-0.07049144350427396,0.24085763405981692,-0.3039563711036761,-0.09447639185305229,0.205264487281096,-0.5048223490178767,-0.11634756701625727,0.05364504054823893,-0.5189653255634611,-0.12326789461094248,0.17496092972590008,-0.5068610020992574,-0.02377463396441498,0.18788986372877495,-0.6500936500557234,-0.08201513792631215,0.14342436632257716,-0.5175083441802137,-0.11065237647544074,0.12012406824026912,-0.43590904547061776,-0.11952637254436707,0.07039661199369766,-0.5434914612341163,-0.022298768696810155,0.06494547626113475,-0.668323446999777,-0.09818440230515703,0.046688830925905866,-0.5030332817088298,-0.12221050298167133,0.0441946023525186,-0.4147609848042016,-0.11783590139029158,-0.0317082106420506,-0.5527976870762662,-0.03434223933750791,-0.0361301797682254,-0.6986683849637019,-0.10868736911754791,-0.02360397163298041,-0.5364875501012484,-0.11266321996717567,-0.016990404828122724,-0.4140351659184958,-0.09217065592887527,-0.12949565557841144,-0.5471749041049756,-0.053005170233007326,-0.14713537441058985,-0.7424267009596215,-0.08119827399565295,-0.1457453185072868,-0.8711552875755942,-0.08560284380036218,-0.13412817604411895,-1.0,-0.08355234679884525
8,0.0,0.0,0.0,0.1308202246180871,-0.08021320698690798,-0.07179673524367848,0.2409654197279655,-0.30492484478467247,-0.09530407558567011,0.20249380356933688,-0.5052895882635832,-0.11626711061779983,0.049885582808457035,-0.5136617240715712,-0.12198095877876644,0.1710930825514532,-0.50641688717747,-0.02379718674304988,0.18294164299777602,-0.6462534184114805,-0.08010601260624722,0.1440113939014588,-0.5101435403830862,-0.10782535739176663,0.12262274717742046,-0.43015847722398864,-0.1165919647575419,0.06611135164729355,-0.5425273254676916,-0.021495170243469357,0.05917596169268388,-0.6616214003340464,-0.09397121432721521,0.0458285054181879,-0.49489412549838874,-0.11682698156474525,0.04467338885310886,-0.4100630581201287,-0.11278343840640861,-0.035534671542594945,-0.5500898177885215,-0.032843886341602735,-0.03937487548832356,-0.6937280512543155,-0.10446063495524788,-0.02651732257908584,-0.5316848258816991,-0.10730719663492846,-0.022789952759504482,-0.411135242905424,-0.087272160400972,-0.1330934544089544,-0.5439361885231537,-0.05105972677082583,-0.15038495850739994,-0.7403668516269026,-0.079180220653353,-0.14881798435253862,-0.8694776262045141,-0.08368568665894546,-0.13880297845610864,-1.0,-0.08200442071998507
8,0.0,0.0,0.0,0.1367358577665298,-0.07599998088287968,-0.07142809506912955,0.24793595659942308,-0.31305253469773703,-0.09148332095983841,0.19682764482249787,-0.5161801872390996,-0.10850737029719777,0.038727292118174966,-0.5077617145228639,-0.1099951094469717,0.17171298629256646,-0.49133421590705467,-0.01884894143445758,0.18406821093280615,-0.6404376720663584,-0.07328015612056984,0.14485061705416044,-0.5050160508520638,-0.0990551327528364,0.1251779872644625,-0.42380482153415283,-0.10684158659706997,0.06731085688105361,-0.5283319978628107,-0.015704740840412706,0.06298017443324776,-0.656920034198695,-0.08704108651415272,0.047022747474559666,-0.4966337173495789,-0.10999866935593493,0.046601123314133505,-0.41286681711142015,-0.10573456948128955,-0.03422468652669225,-0.5389151571070481,-0.02667250426074574,-0.03749836244187692,-0.6899535015330032,-0.09671358831080196,-0.02727430389949318,-0.5333649071343325,-0.10133589686413548,-0.02305426505900414,-0.41358554227184846,-0.0827426887579789,-0.13343605948488396,-0.5393734442379461,-0.044537974908207906,-0.1515922171584404,-0.7351521352874085,-0.07282423407861523,-0.1530379166476532,-0.866782870824505,-0.08008983641488446,-0.14454624892965404,-1.0,-0.08089131513723494
8,0.0,0.0,0.0,0.1346501651718514,-0.0767141335096952,-0.07037077121178213,0.24539254271034405,-0.31732716697006763,-0.08816991824896629,0.1914320716933609,-0.519885057539178,-0.10296385931518753,0.035649205567347374,-0.5126484696976829,-0.10183040568498801,0.1683416908931189,-0.4870006316176324,-0.013314159888304549,0.18402925831966338,-0.6368999542223287,-0.06667140787789143,0.14222255222235725,-0.5053450502638568,-0.09159333866491483,0.11778982803469755,-0.4271339678658211,-0.09845628833960976,0.06297315109710493,-0.5245468565287867,-0.009919732106897425,0.059763921667334,-0.654552160383742,-0.08174486157505384,0.04460897183271593,-0.4940946278888497,-0.10545416495943064,0.04334855951330319,-0.41208530520996905,-0.10078020432691491,-0.03835877365209771,-0.5361502127351998,-0.020761817268662375,-0.03987600835775674,-0.6854632817843799,-0.09122247420614601,-0.028370470493753512,-0.5271115352969611,-0.09577232371361097,-0.02600129711061029,-0.40937659057384373,-0.07635254338734807,-0.1378315590464668,-0.5383829656381232,-0.03844528098596815,-0.15505113240487314,-0.7327583846896043,-0.06708963052911382,-0.1554110907749622,-0.8642426493618798,-0.07439745671209046,-0.14616988341300932,-1.0,-0.07466607146058866
8,0.0,0.0,0.0,0.12884051824873102,-0.08161104560935453,-0.07042071401100472,0.23565047620798224,-0.3253053271747094,-0.08861706643117062,0.18469641905252074,-0.5259606219194845,-0.10420381026882664,0.02942327235105207,-0.5156183613823817,-0.10359417345783144,0.1573266048878607,-0.4971627089892627,-0.012942431276137152,0.17364385104813024,-0.6436434702918169,-0.06829261445767126,0.13237623450387453,-0.5089314927485616,-0.09456101713241871,0.10702968061110076,-0.4355816774810213,-0.10229563851621845,0.05145691807962271,-0.5333886524115005,-0.010856466224643143,0.047730035896129674,-0.6618599026839381,-0.08609453944342572,0.033059889029228955,-0.4975139238644928,-0.11138409477256986,0.030971768888795524,-0.41715057730534816,-0.10664215236393168,-0.04939111813686745,-0.5422031610651723,-0.023149907976148444,-0.05125885914904903,-0.6883353333981057,-0.0965283784386492,-0.037854792671622624,-0.5292817360387163,-0.10228196739514057,-0.03436647401272514,-0.4142950362506269,-0.08249253548356006,-0.14689617956992918,-0.5413244017530546,-0.042217613834018675,-0.1616979499554909,-0.7350675251627405,-0.07191350852601308,-0.16051097497249364,-0.8656394999225357,-0.07935788528044627,-0.15036250626934963,-1.0,-0.07914331596835476
8,0.0,0.0,0.0,0.1286966284458483,-0.07662831502372913,-0.07079504962575212,0.23981849477603592,-0.31496545273132975,-0.09061204916938577,0.18880701928030494,-0.5157576550051534,-0.10754736487386521,0.03491483287061298,-0.5195499819587623,-0.1079489566785909,0.1640979569495964,-0.4942874920274644,-0.01767369541101044,0.18448742964132064,-0.6438280433843366,-0.07496120119818092,0.14264391578835253,-0.50639140823472,-0.10103951120366432,0.11549239826621757,-0.4282941578699803,-0.1076245381591432,0.058515454247705496,-0.5317532719854169,-0.014268960009001387,0.06013206278443196,-0.6557720628875059,-0.08708308926639154,0.04498323760564332,-0.4938849752004837,-0.10975569032523809,0.04164879666828127,-0.41643101174110925,-0.10464789087455595,-0.043029987041098935,-0.541727390523451,-0.025169047504543934,-0.04187873077167801,-0.6898414254170083,-0.09621454556658927,-0.030963071724045246,-0.526875629634568,-0.09744341285503387,-0.030342778229019787,-0.40861893450518677,-0.07574219253263852,-0.14328422940789787,-0.5410608459156733,-0.0429718750960549,-0.15874055841347054,-0.7358829545554406,-0.07204394529784389,-0.15763403357738284,-0.8655560100645064,-0.07719555941873148,-0.14716390489159037,-1.0,-0.07521495462464506
8,0.0,0.0,0.0,0.13156762913861725,-0.07565134045127324,-0.07121227947556094,0.24354963430211138,-0.31174645299176396,-0.09215762852736588,0.1929917771720113,-0.5108662909032939,-0.11012451760484938,0.0388435519494737,-0.5139171578689044,-0.1114452899196307,0.16652658776120924,-0.4926351746003187,-0.02090611043628438,0.18765762184251938,-0.6465518826644582,-0.07834705950449397,0.14870995331952608,-0.5047964401921725,-0.10431872874982079,0.12452448029359021,-0.4265449636088101,-0.11124649936526616,0.06158554856667727,-0.5302692809143208,-0.017194800467552427,0.06695932640413503,-0.6551164299789584,-0.08773051608212795,0.051264381349771494,-0.49333753151113896,-0.10904347303911933,0.04770602877295244,-0.4219787837676044,-0.1046182127311486,-0.03987314182674976,-0.5410361517350226,-0.027663279778517673,-0.03529042504565849,-0.6928116568227776,-0.09609155154592627,-0.027403495379909736,-0.5287608474057179,-0.09543041295777083,-0.029413593496881465,-0.4125389692988404,-0.07413121473476424,-0.14062431578411225,-0.5417408899651864,-0.045239175650699036,-0.15717084709482348,-0.7374706552001731,-0.07337694836964316,-0.1557290905278393,-0.8658227094519195,-0.07804328418726585,-0.1446401462659259,-1.0,-0.0764705798617977
8,0.0,0.0,0.0,0.12886822982406973,-0.07091748092455585,-0.07254816527567978,0.2389500972473623,-0.30681476958802095,-0.09462814991417878,0.1867789418896964,-0.5114345987782444,-0.11290552430914846,0.030971388414183152,-0.5208054568097387,-0.11515571948871367,0.1661522679812796,-0.4906180791591422,-0.022569829120891064,0.18436659094788257,-0.6390346223789044,-0.07858374267794249,0.14621609775730515,-0.5036383472794972,-0.1047443894203139,0.11974852390515063,-0.423502121952196,-0.11211585867202548,0.060385159609999094,-0.5282062128737386,-0.01849878112515604,0.06239938111483618,-0.6552550715078925,-0.08890507218266579,0.048097670909868655,-0.4920047496328201,-0.11120814857873965,0.043364171353434636,-0.4085401990884245,-0.10665902094710802,-0.040802406635156975,-0.5385989320701361,-0.028428111421528703,-0.03710742830772732,-0.6892886192138873,-0.09638528457016755,-0.02583949602054943,-0.5293326439271498,-0.09758903182026923,-0.026990489144750014,-0.4093134104428706,-0.07727334303132023,-0.14050683207498266,-0.5373949296510685,-0.04541605735481364,-0.15977521688374358,-0.7337752047673333,-0.07403018663006265,-0.16141422477099984,-0.8648968893487271,-0.08005806780706129,-0.15448304545444969,-1.0,-0.07934501047852957
8,0.0,0.0,0.0,0.13027320961238986,-0.06385598920584538,-0.07778754557081324,0.24126359947152412,-0.3061697145129442,-0.10069327972871905,0.1856832121053619,-0.5109477377446028,-0.1181577292307132,0.029289166277420637,-0.514199583356048,-0.1181849622047039,0.16797094500606277,-0.49204468358095477,-0.02958177029300732,0.18411114696507452,-0.641234888535347,-0.08709462198800143,0.14748208180459874,-0.4968528118666258,-0.11151210267371539,0.12283138230268678,-0.4202232837538122,-0.11747168515909737,0.061456659802828335,-0.5291240093461134,-0.02232445398562301,0.06271360170408546,-0.650810636777131,-0.0928808932679443,0.04970806054601151,-0.4873166513105464,-0.11204173593063309,0.047169648160826486,-0.4163067332800719,-0.10601142004917809,-0.04079142754312575,-0.5388189152066625,-0.029649032779551946,-0.03793440662432187,-0.6865426660228298,-0.09967524490746962,-0.028800830473364163,-0.5196817544631006,-0.0979231116934605,-0.03144110552492186,-0.402031492727341,-0.07517638588112546,-0.14160916314197072,-0.5380939739322324,-0.044414082577506786,-0.15891069156201632,-0.7349986509279531,-0.07569658253854382,-0.15924304399316383,-0.8641516342513446,-0.08150753036177678,-0.1510151183530418,-1.0,-0.07981855167211735
8,0.0,0.0,0.0,0.13062559222006007,-0.067808077629993,-0.07598494986144498,0.24020857387592728,-0.3085576803548229,-0.0991923130562419,0.18679592885921603,-0.5149269192766396,-0.1175949897569306,0.02790363804320362,-0.52028622896618,-0.11854757437552879,0.16955182707363783,-0.4948441480063564,-0.03025327402752659,0.18515598009421666,-0.6391423849633979,-0.08679250437052632,0.14928239496831405,-0.4940790738694569,-0.10979127931076023,0.1269190413528257,-0.42354859763204783,-0.1160998648987399,0.06324416792730267,-0.5330178573506004,-0.025407579827646035,0.06221367724590042,-0.6485908479460576,-0.09575199570145076,0.051436759034587026,-0.47756377284422097,-0.11256154406980892,0.050440973151296316,-0.4096879849113211,-0.10596420116326706,-0.03844174018615627,-0.5423561276974485,-0.03526995553250964,-0.03677283807734634,-0.6875909367014547,-0.10694034713726865,-0.023393125365102973,-0.5194861232439928,-0.10564145797838094,-0.024373617608547917,-0.40801627243279587,-0.08434200086338099,-0.1367152058909532,-0.5412002160978239,-0.05220724500804105,-0.15796192772539525,-0.7373759172752642,-0.08471612316204383,-0.15995023162021474,-0.8624458007128928,-0.09150775738419034,-0.155159662332118,-1.0,-0.09164331687455399
8,0.0,0.0,0.0,0.12439829797992245,-0.06002860976182136,-0.07714621362373472,0.23340755086250323,-0.298843456328172,-0.09948050469070431,0.18949334165308346,-0.5036786348257623,-0.11688130574842927,0.039272909674160965,-0.5136588236158569,-0.11666267496593037,0.16422405140835677,-0.48982554859923816,-0.028002028207664523,0.17646074266384726,-0.6370927987451708,-0.08536952875241265,0.13771928347235818,-0.4947267536256556,-0.10992432274073426,0.11539244591224974,-0.41824145096580867,-0.11590218154995355,0.061417676837660896,-0.528582483774439,-0.02044104494754191,0.056036781341321715,-0.6438141875365401,-0.09122533537076259,0.04368636111309257,-0.48241827461378806,-0.10946070160894177,0.04534963921125283,-0.41535745588353007,-0.10257613222461215,-0.038277959981837174,-0.5393025286261807,-0.02746309576963202,-0.0422669272961044,-0.6825127301345428,-0.09906758691311018,-0.030935711138032965,-0.5123069509210388,-0.0951432871022098,-0.0284850435996826,-0.3918274581275477,-0.0699884411067799,-0.13813895573654075,-0.5403569763231104,-0.041919611246558595,-0.1577790194689826,-0.7353828521028513,-0.07438153967637634,-0.16020367695067458,-0.8638601121930789,-0.07885756155785671,-0.152475503891202,-1.0,-0.07518640462338377
8,0.0,0.0,0.0,0.12403801620197637,-0.06799140186324226,-0.07408581956078789,0.23371825385892614,-0.30637065972781946,-0.09627610619074775,0.1866530098982262,-0.5091431895367061,-0.11423778856028827,0.03406063701582154,-0.5181747111532903,-0.11537145893599725,0.16678432668282317,-0.4906733350879754,-0.025905256018484764,0.18414981177979647,-0.6342792573370122,-0.08102468305165668,0.14541169249422886,-0.4968561360919641,-0.10425574628592048,0.11898856805773828,-0.42408082712288403,-0.11016408323893573,0.061866828401154414,-0.528112862952492,-0.02130257725195252,0.061201836004277574,-0.6464799464410825,-0.09134435876984033,0.04927867213067667,-0.48155349518636037,-0.109800413486535,0.04697718620158362,-0.4121178679158363,-0.10344127714557327,-0.03964377249600565,-0.5381718987760428,-0.03106556404543799,-0.036827031439420656,-0.6830438467068124,-0.10206031882835184,-0.02241421679494637,-0.5122786189182587,-0.10049218892439928,-0.023244708279038104,-0.3947073118356467,-0.07797528421194792,-0.13906339240302526,-0.5388469214206296,-0.04784689101659823,-0.15982502819053224,-0.7330891814725172,-0.07942292902185812,-0.1615689886624984,-0.8605208082373604,-0.08531232899745987,-0.15559460839014588,-1.0,-0.08417041948970339
